medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:11,10/9/13 20:22,2,-73.964951,40.769154,-73.962273,40.794739,11,CRD,0.5,0.5,2.4,0,14.4,10/9/13 20:34,53,uuywFhhmbMKXOh@_ClH??}B}A{B{AgCaBgCcB_C{A}B{A_C}A_C{A}B}AgCaBgCeByBwAeC_ByB}AcCwA}B}AgCgBiC_B{B{A_C{A{B{A}B{A{ByA{B{A_C{A{ByAeCcBeC_B??gC~H??gAdD}@nCg@zAGPABIX_AxCUt@Ml@Kj@Gb@Ej@Gd@Mr@Md@Qh@Sb@Ub@U^_@l@]r@Yn@Uj@Wr@W|@IZENGTETEFABCHG\EXCRENCLGNEHIJQTIJKX[|@??oBqAGE_BeAyAaAUOe@[WQa@W}@k@,ov~wFbxlbM|@j@`@VVPd@ZTNxA`A~AdAFDnBpAbAp@JHx@h@??oFvPkFrPkAnDc@tAQj@eAfDi@`B??RLb@X\Tp@b@|BvAzB~A~BvA|B~A|BzAzBzA|BzA|BxAdC~AfCfB~BxA|BzA~BzA|B|AzBzAdCfBjC~A`C|AxB|A??HS
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:34,10/9/13 20:42,4,-73.982574,40.782295,-73.983482,40.764771,8,CRD,0.5,0.5,2.25,0,11.25,10/9/13 20:44,54,yh|wFvupbMpBmG??rCn@pCj@nCh@jAVvARvBPp@?tAFL?v@@dBD|@BbDBzCH~CDlDEl@At@C??x@r@t@d@f@^NJnAz@h@^~BtAjBpALHbCzA??p@d@hAt@dC`BfC`B|BxA|BxA??jFsPt@}B,iyxwFz|pbMl@oB
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:44,10/9/13 20:55,2,-73.983017,40.764412,-73.955582,40.774521,9.5,CSH,0.5,0.5,0,0,10.5,10/9/13 21:09,55,{wxwFjypbMp@sBFUBEDMV{@n@sB|AaFhBuFf@}A??}B{A{BwAgCcB??xAsEvDqLdCaI|BoHPg@~BmHfC}H??iCaBYSaBgASOi@]i@]SO}BwA}B}A{BuA}B_B{B}AgBiAUO{B{A}ByA{B}A}BwA{B}AiCeBgC_B_CyA{B_B_C{A}B}A_C}AgCeBiC}A??bBkF,mwzwFrmkbMxAyE??hCdB??}D|L??iC}A}B{A_C}A}B{A}B}A}B}AiCeB??gC`IMb@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:09,10/9/13 21:17,1,-73.955757,40.77961,-73.938919,40.804848,9,CRD,0.5,0.5,2,0,12,10/9/13 21:33,56,kw{wFrnkbMGNAFADGNCFwAnE??gC_B}B{A}BwA}B{A_C{AyB{A}B{A}B{A{B{AgCaBkA{@w@k@{B}AaC{A{B}A{B}A{ByA}ByA{B}A}B}AgC_BeCaB_CwA}B{A{B}A_C{A}B}AsJoGiCcBeCcB_C{A}B}A{ByA}ByA}B{A}B{A}B{AkBqA,mu`xFrehbMYSeCcB??Y|@yBbHeCdIkGxRIVeFzOK^??n@`@tAx@z@j@lAx@xBxAp@d@hAt@n@`@nAx@hAt@r@b@`@VzAbAdAr@v@f@zBxAbAp@bAr@fC`Bt@h@fAp@j@`@nAv@hAv@p@b@n@b@t@h@VPh@\lAv@??gEzMGT??EAE?E?E@E@G@CBGFCFCDAFAHAH?H@H@HBHBFDF?B?BADADAHGNg@~Ag@|AWz@_@jAQj@a@nAO^??J@ZFh@`@r@`@tA`Af@Xv@h@bAp@rAz@r@d@bAp@bAn@jAx@r@d@zBxAtFpDz@j@x@j@v@f@vA`AnFpDdAp@`Ap@tA|@p@b@zBzA~BzAzBzA`CvAzBxA|BzA|BxAzBdBl@b@vA~@??oFrPsBtGQf@gBtF??fCfB~BxA|BzA~BzA|B|AzBzA??rAaE
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:33,10/9/13 21:42,1,-73.979721,40.784607,-73.977997,40.766354,8,CRD,0.5,0.5,1.8,0,10.8,10/9/13 21:44,57,}v|wFddpbMJ[??fCdBdCfBhC`ApCn@rCn@pCj@nCh@jAVvARvBPp@?tAFL?v@@dBD|@BbDBzCH~CDlDEl@At@C|@?bDE`DAhDGdA?`BA\Ap@@P?Z@??FLBBBBB@D@B@B@D@D?@?D?D?@ALEHCDE@CBC@CBCDIBO@E@G?E?G@E?G?GAC?EAEAEACACCEACAE?E?E?G@K?IBS@OBOnAaE`@sA\}@XeA~A_F,aeywFdyobMjAqDb@uA^oATo@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:44,10/9/13 22:01,2,-73.976044,40.765507,-74.002068,40.728146,15.5,CRD,0.5,0.5,4.1,0,20.6,10/9/13 22:03,58,{_ywF|lobMfEuMJ[L_@\cA??`CzAhCdBdC`BzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@|B|A|BvA|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|AbCdB|BzAxBvAzBvAzBzAxBzAfBhAPL|BzA|BvAn@`@XRXRJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@??IPwCtH??PP`BrAtB`B??xBfBxAhAbDhChEhD,{uqwFzotbMLJ??ITITUp@CDAD?DADCZ??c@OoEeBOIQGyBaA
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:03,10/9/13 22:21,2,-74.001823,40.730335,-73.955414,40.719902,16.5,CRD,0.5,0.5,3.5,0,21,10/9/13 22:23,59,scrwFnntbMc@SkB_A_CyA??dCkG??jAuChA{CdAoClA{C??jAwChAwCnAcD??r@cB|@uB`AoCnAeD??jCp@vCv@nAZ`AVjCp@ZHvFzA|A`@rCp@hCv@pBl@LF??NWJWj@wCJa@Hg@b@sBFc@Jc@\cBRaAZwAFYF[Z}Ad@_CFWn@cDn@}CDSDMFUd@gBz@oCFQ??@GDK?CBI@GBIlKgh@??`@_CBKF_@Nw@TqA@Ah@sCBKBSFYF]t@}DDOFWfIqa@XuALm@Lm@n@}CF]x@{D^eBhAgF~AuHJc@VmATq@d@wBVmAVmA??FEBEBC@CHQFKBEDGDEFEFGJAD?F?B?B@BBBBBBBDJZ??Mn@}@nDw@dDStC??c@G{@g@wAs@gCsAgBeAGCECECuC}A{BoAyBmAkAqAuAwAu@{@uB}BoBuBoBuBmBwBqBsBiByBmBsByAaB,sbpwFtlkbM
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:23,10/9/13 22:42,1,-73.955414,40.719902,-73.9562,40.768936,23.5,CRD,0.5,0.5,4.9,0,29.4,10/9/13 22:44,60,sbpwFtlkbMWWiBuBMM_EoEQSuFiGwAcBKD??GUKSm@uCw@mDw@gDu@eDI]??qFfC}Ar@uFjCuAn@oEtBiDdBqB`AiAb@cAVyALs@FmCT{ALq@JmCTUB]FWFQDWHQBYF??iAPQD[D{Gp@mCXUBK@S?U?SAUAQEA?QCmCo@oAYs@Qq@QuA]A?A?}A_@AAc@KYIC?AAUE?AA?e@MA?WGCACAA?C?_Ba@GCGAA?eAY??u@My@MUC??q@KMAkCq@gCm@kCm@iCm@iCk@iCo@yBc@OAM?_@BwBe@iCo@sDw@SQgDqCqGgGGGEE??EK?ACGAG?A?E?E?ABKPm@b@oAPk@N]FMDMNSDEBCBABAF@FBHDNJNJf@d@\\HHHDJFJBJ@H@JAH?LEJEHGHGHKHMHQN_@@ClByE@?BIBKBM@OAOAMCMEMGMA?IGQQiC{BIGAAECGAG?GBC@C@EFGHGPA@GP{AxEA@Yz@CHITQ`@GNGNYp@ABABCBED??qCnIuC|Ia@jACHADYz@y@hC{@hCgBnFgBnFYz@ABCHA@?@q@pBuA~DEPEF?@ADCHSj@}B|G_C|GK\GTGN[bA[~@ABY|@CFeA|CGPIPKTMXMVMXKPGNGL???@IPADGPA??@ELUt@Wt@ELILGHIHMJIDIBMDI@M?KAIAMEKEMIy@k@kBmA??b@sAJ_@L_@t@}B??{@m@]Uc@[{ByA}BwA{B{A}ByA}B}AeAs@u@g@{BuAyAcAc@[cAq@cAo@iCcB??aAzC,ctywFvqkbMgC`I??JH
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:44,10/9/13 22:54,1,-73.958,40.769463,-73.987427,40.722408,16,CRD,0.5,0.5,3.4,0,20.4,10/9/13 22:55,61,_xywFb|kbM`CbBPJr@`@|@h@NJhBpA\XXRjAj@JDlBnA`CzAxB|APLhBjA`CxAzBvAp@d@hAt@xB|A~BzAPJ\R^Tj@`@`C`Bv@f@hAt@fCbB|BxAzBvAzB|A|BzAzBxA|BzA|BxAzBzA~BxA|BvAzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AdAr@`@VZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLTNJ@HBFBJ@L@R?TF??l@wCp@oD\{AF]F[DQH]^gB\gB,krpwFftqbMNo@??vEpB
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:55,10/9/13 23:03,2,-73.987747,40.721306,-73.949669,40.713985,10,CRD,0.5,0.5,2.2,0,13.2,10/9/13 23:10,62,ckpwFhvqbMRHdFrBrClA`Bn@XL??n@cDn@}CDSDMFUd@gBz@oCFQ??@GDK?CBI@GBIlKgh@??`@_CBKF_@Nw@TqA@Ah@sCBKBSFYF]t@}DDOFWfIqa@XuALm@Lm@n@}CF]x@{D^eBhAgF~AuHJc@VmATq@d@wBVmAVmAHc@BWFg@BSBg@@]??DIBI@M@K@M?G@IBK`@iBf@sB??s@]_@Se@W??I_BGkBAI?IQiCG{@Cc@?MC[Eu@AQIeB??MGqCyAcBcAqAq@o@]gAk@y@a@gCuASKOKQS??AoF?kK,_~nwFlhjbM?jK??yALcBLK@I?E@QBE?A?i@FyALoCVwALu@FmCRkC\sAJ??oB`ECD}C~FaD~FoDzG??x@~@
